"規制番号","座標","警察署名","交差点名称","制御種別","制御機形式","警交仕規","メーカー補足","製造会社名","製造番号","製造年月","道路別","設置場所"
"260182","34.318404,132.813316","東広島","三津保育所前","単独押ボ","ＵＣ形押ボタン式交通信号制御機","第２３３号","LTC-SN22","株式会社京三製作所","TY2544","2005年2月","県道３２号（安芸津下三永）","東広島市安芸津町三津5,543番地先"
"260183","34.298538,132.794609","東広島","豊田高校前","単独押ボ","交通信号制御機(押ﾎﾞ)","第1012号","","日本信号株式会社","K0000059","2024年8月","Ｒ１８５","東広島市安芸津町小松原1,202番地4先"
"260184","34.313782,132.794265","東広島","風早地域センター入口","プロ多/親","ＵＣ形交通信号制御機","第２３２号","VT-3405A","パナソニック株式会社","9L0560","2009年11月","県道３５３号（内海三津）","東広島市安芸津町風早761番地先"
"260185","34.312961,132.799363","東広島","安芸津町陣凱","単独押ボ","ＵＣ形押ボタン式交通信号制御機","第２３３号","LTC-SN22","株式会社京三製作所","TY2545","2005年2月","Ｒ１８５","東広島市安芸津町風早1,358番地15先"
"260186","34.317564,132.81817","東広島","安芸津駅（南）","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号「版6」","KS-17GL","コイト電工株式会社","5K2678","2025年10月","Ｒ１８５","東広島市安芸津町三津4,212番地9先"
"260187","34.322562,132.816065","東広島","沖の殿","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0001001","2023年9月","県道３２号（安芸津下三永）","東広島市安芸津町三津4,375番地1先"
"260188","34.536778,132.780661","東広島","久芳","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","コイト電工株式会社","1H1842","2021年8月","Ｒ３７５","東広島市福富町久芳3,860番地1先"
"260189","34.452632,132.712251","東広島","磯松工業団地","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","LTC-AR71","株式会社京三製作所","T34815","2018年8月","県道８０号（東広島向原）","東広島市八本松飯田2丁目6番1号先"
"260190","34.460541,132.648862","東広島","志和インター","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0001003","2023年9月","県道８３号（志和インター）","東広島市志和町冠240番地4先"
"260191","34.403653,132.699452","東広島","昼原","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","LTC-AR61","株式会社京三製作所","T23661","2017年8月","県道３３２号（吉川西条）","東広島市八本松町原1,1454番地98先"
"260192","34.315475,132.661765","東広島","市飯田","単独押ボ","交通信号制御機(押ﾎﾞ)","第1012号","LTC-AR72","株式会社京三製作所","T54582","2020年8月","Ｒ３７５","東広島市黒瀬町飯田1,107番地1先"
"260193","34.391748,132.668288","東広島","清水原","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000053","2019年10月","県道３３１号（下三永吉川）","東広島市八本松町吉川2,534番地4先"
"260194","34.471691,132.884985","東広島","河内小学校前","単独押ボ","ＵＣ形押ボタン式交通信号制御機","第２３３号","","日本信号株式会社","K0253662","2006年10月","Ｒ４３２","東広島市河内町中河内1,136番地先"
"260195","34.383364,132.71226","東広島","下掛","単独押ボ","ＵＣ形押ボタン式交通信号制御機","第２３３号","","日本信号株式会社","K0321430","2007年2月","県道６７号（馬木八本松）","東広島市西条町田口876番地先"
"260196","34.353999,132.721042","東広島","黒瀬工業団地入口","プロ多/親","ＵＣ形交通信号制御機","第２３２号","","日本信号株式会社","K0328023","2007年2月","Ｒ３７５","東広島市西条町馬木1,354番地北東方170メートル先"
"260197","34.439447,132.756802","東広島","吉行","地域/連動","ＵＣ形交通信号制御機","第２３２号","","日本信号株式会社","K0488108","2008年1月","Ｒ３７５","東広島市西条町吉行863番地先"
"260198","34.375496,132.733162","東広島","大沢","プロ多/親","ＵＣ形交通信号制御機","第２３２号","","日本信号株式会社","K0400934","2007年8月","Ｒ３７５","東広島市西条町大沢429番地1先"
"260199","34.399683,132.795896","東広島","上三永（東）","プロ多/連","ＵＣ形交通信号制御機","第２３２号","","日本信号株式会社","K0433701","2007年10月","Ｒ２","東広島市西条町上三永1,004番地南東方40メートル先"
"260200","34.379439,132.755795","東広島","下三永インター入口","プロ多/親","ＵＣ形交通信号制御機","第２３２号","","日本信号株式会社","K0433702","2007年10月","県道３２号（安芸津下三永）","東広島市西条町下三永2,483番地1東方60メートル先"
"260201","34.412272,132.717107","東広島","下見福祉会館前","プロ多/親","ＵＣ形交通信号制御機","第２３２号","","日本信号株式会社","K0761975","2009年2月","県道３３２号（吉川西条）","東広島市西条下見5丁目4番8号先"
"260202","34.409676,132.712508","東広島","西条下見６丁目","プロ多/親","ＵＣ形交通信号制御機","第２３２号","","日本信号株式会社","K0761976","2009年3月","県道３３２号（吉川西条）","東広島市西条下見6丁目3番22号先"
"260203","34.316396,132.839466","東広島","木谷橋","プロ多/親","ＵＣ形交通信号制御機","第２３２号","","日本信号株式会社","K0747814","2009年2月","Ｒ１８５","東広島市安芸津町3,459番地3先"
"260204","34.326918,132.664054","東広島","土井原（北）","単独押ボ","ＵＣ形押ボタン式交通信号制御機","第２３３号","","日本信号株式会社","K0747815","2009年2月","県道３４号（矢野安浦）","東広島市黒瀬町樽原769番地先"
"260205","34.317684,132.830826","東広島","湯盛","単独プロ多","ＵＣ形交通信号制御機","第２３２号","","日本信号株式会社","K0732691","2009年1月","Ｒ１８５","東広島市安芸津町木谷356番地1先"
"260206","34.537694,132.778125","東広島","福富支所（北）","プロ多/親","ＵＣ形交通信号制御機","第２３２号","","日本信号株式会社","K0984373","2009年12月","Ｒ３７５","東広島市福富町久芳3,839番地先"
"260207","34.453422,132.701682","東広島","川上小学校南","プロ多/親","ＵＣ形交通信号制御機","第２３２号","","日本信号株式会社","K0998907","2010年1月","県道３５０号（造賀八本松）","東広島市八本松飯田6丁目13番西角先"
"260208","34.445561,132.803362","東広島","鍵谷橋","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","LTC-AR31","株式会社京三製作所","TE5726","2010年10月","県道５９号（東広島本郷忠海）","東広島市高屋町高屋東4,192番地3北西方150メートル先"
"260209","34.309772,132.653454","東広島","市飯田（西）","単独押ボ","交通信号制御機(押ﾎﾞ)","第1012号","","コイト電工株式会社","1H1843","2021年8月","Ｒ３７５","東広島市黒瀬町市飯田161番地先"
"260210","34.474632,132.632232","東広島","貞岡北","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000013","2011年11月","県道３３号（瀬野川福富本郷）","東広島市志和町別府710番地1先"
"260211","34.457621,132.695707","東広島","八本松飯田９丁目","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000020","2012年1月","市道","東広島市八本松飯田9丁目7番17号先"
"260212","34.418703,132.723378","東広島","中央中学校入口（南）","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000002","2012年10月","市道","東広島市西条町下見4,281番地1北方80メートル先"
"260213","34.419132,132.723489","東広島","中央中学校入口（北）","プロ多/連","灯器連動","灯器連動","","日本信号株式会社","K0000002","2012年10月","市道","東広島市西条町寺家1,427番地南方80メートル先"
"260214","34.328623,132.707918","東広島","岩谷口","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000037","2013年2月","県道３３４号（小多田安浦）","東広島市黒瀬町宗近柳国2,043番地1先"
"260215","34.454606,132.782329","東広島","杵原中央","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000050","2013年11月","県道１９４号（西高屋停車場）","東広島市高屋町杵原1,073番地1先"
"260216","34.431276,132.753509","東広島","藤田沖（南）","地域/連動","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000014","2014年1月","Ｒ３７５","東広島市西条土与丸5丁目3番10号先"
"260217","34.446493,132.826727","東広島","小谷","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000011","2014年2月","県道５９号（東広島本郷忠海）","東広島市高屋町小谷3,301番地2先"
"260218","34.425265,132.756179","東広島","東広島消防署入口","地域/連動","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000055","2014年2月","Ｒ３７５（御薗宇バイパス）","東広島市西条町助実1,180番地8先"
"260219","34.41331,132.750401","東広島","上戸（中）","地域/連動","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000015","2014年2月","Ｒ３７５（御薗宇バイパス）","東広島市西条町御薗宇5,443番地2先"
"260220","34.320354,132.85226","東広島","木谷（東）","単独半感","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000060","2014年2月","Ｒ１８５","東広島市安芸津町木谷3,028番地南東方100メートル先"
"260221","34.483352,132.762435","東広島","造賀（東）","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000002","2014年3月","Ｒ３７５（造賀バイパス）","東広島市高屋町造賀3,305番地北西方100メートル先"
"260222","34.32698,132.816295","東広島","三津小学校前","単独プロ多","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000035","2015年1月","県道３２号（安芸津下三永）","東広島市安芸津町三津4,748番地先"
"260223","34.44251,132.709546","東広島","磯松南","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000001","2016年1月","市道","東広島市八本松東4丁目3番北東角先"
"260224","34.43963,132.723946","東広島","寺家駅北口","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000020","2017年2月","県道","東広島市西条町寺家4,437番地先"
"260225","34.441704,132.72203","東広島","上寺家","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000021","2017年2月","県道","東広島市西条町寺家535番地1東方25メートル先"
"260226","34.444792,132.722119","東広島","平岩小学校南","単独プロ多","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000022","2017年2月","市道","東広島市西条町寺家521番地53先"
"260227","34.434115,132.730835","東広島","龍王小学校北","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","LTC-AR61","株式会社京三製作所","T23674","2017年8月","市道","東広島市西条町寺家5,415番地6先"
"260228","34.400314,132.790034","東広島","上三永西","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000004","2019年8月","Ｒ２","東広島市西条町上三永1,622番地1先"
